"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"39686","66968599","Twitter","RT @CarlyFiorina: Happy Festivus, @RandPaul.  https://t.co/pDYVHbefZM","2015-12-23 16:21:25Z","http://twitter.com/RandPaul/status/679698332370006021","[]","[Happy Festivus]","[]","[]","[]",0,213,746335,NA,6,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39687","66968669","Twitter","Everyone wants to know where to start cutting. So I did a Wastebook & released it just in time for #Festivus. https://t.co/EASIHlsH9C","2015-12-23 16:23:26Z","http://twitter.com/RandPaul/status/679698839499051008","[#Festivus;everyone]","[]","[]","[]","[]",622,543,746345,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39688","66968689","Twitter","Here are some of my favorite #Festivus government waste grievances. #AiringofGrievances","2015-12-23 16:24:01Z","http://twitter.com/RandPaul/status/679698987457339392","[waste;grievances;government waste;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",372,194,746349,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39689","66968753","Twitter","Grievance: Permitted millionaires to live in federally-subsidized public housing (HUD) Cost: $104,000,000 #Festivus #AiringofGrievances","2015-12-23 16:25:02Z","http://twitter.com/RandPaul/status/679699244790509569","[public housing;grievance;millionaires;#Festivus;#AiringOfGrievances]","[]","[HUD]","[]","[]",935,893,746357,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39690","66968791","Twitter","Grievance: Established a made-for-TV professional cricket league in Afghanistan, where few homes have TVs  Cost: $850,000 #Festivus","2015-12-23 16:25:46Z","http://twitter.com/RandPaul/status/679699428777836545","[cricket;grievance;cricket league;#Festivus;professional cricket]","[]","[]","[Afghanistan]","[]",902,803,746368,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39691","66968819","Twitter","Grievance: Paid for a study to figure out why Americans don’t want to use the metric system Cost: $188,000 #Festivus #AiringofGrievances","2015-12-23 16:26:07Z","http://twitter.com/RandPaul/status/679699517210542080","[cost;grievance;metric system;#Festivus;system cost;#AiringOfGrievances]","[]","[]","[]","[]",1080,953,746370,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39692","66968827","Twitter","Grievance: Paid for yoga classes for bureaucrats across the federal government Cost: $150,000 #Festivus #AiringofGrievances","2015-12-23 16:26:32Z","http://twitter.com/RandPaul/status/679699622462394368","[grievance;yoga;yoga classes;#Festivus;#AiringOfGrievances]","[]","[]","[]","[Federal Governments]",850,705,746372,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39693","66968843","Twitter","Grievance: Paid for children from Pakistan to travel to the U.S. to attend Space Camp and visit Dollywood Cost: $250,000 #Festivus","2015-12-23 16:26:52Z","http://twitter.com/RandPaul/status/679699704746258432","[space;grievance;#Festivus]","[]","[]","[Pakistan]","[]",711,537,746379,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39694","66968891","Twitter","Grievance: Simultaneously promoted tourism to the U.S. and tourism to Albania to the same audience Cost: $6,000,000 #Festivus","2015-12-23 16:27:50Z","http://twitter.com/RandPaul/status/679699949978816512","[tourism;grievance;#Festivus]","[]","[]","[Albania]","[]",662,493,746382,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39695","66968937","Twitter","Grievance: Failed to stop federally-paid medical care from being used in exotic vacation locales (USCG) Cost: $1,200,000 #Festivus","2015-12-23 16:28:50Z","http://twitter.com/RandPaul/status/679700200521359362","[grievance;locales;exotic vacation;#Festivus]","[]","[]","[]","[Health and Medicine;Health Care Services]",623,416,746390,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39696","66968965","Twitter","Grievance: Studied emotions and how people feel about the decisions they make for themselves Cost: $175,950 #Festivus #AiringofGrievances","2015-12-23 16:29:42Z","http://twitter.com/RandPaul/status/679700419464007684","[grievance;emotions;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",634,445,746391,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39697","66969025","Twitter","Grievance: Researched the effectiveness of golf equipment in space (NASA) Cost: $15,000,000 #Festivus #AiringofGrievances","2015-12-23 16:30:30Z","http://twitter.com/RandPaul/status/679700618374737920","[golf;grievance;golf equipment;#Festivus;#AiringOfGrievances]","[]","[NASA]","[]","[]",1214,1323,746398,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39698","66969067","Twitter","Grievance: Failed to prevent substantial Medicare overpayments for sleep studies (HHS) Cost: $175,000,000 #Festivus #AiringofGrievances","2015-12-23 16:31:11Z","http://twitter.com/RandPaul/status/679700792576720896","[overpayments;grievance;sleep studies;#Festivus;#AiringOfGrievances]","[]","[HHS]","[]","[]",665,484,746405,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39700","66969165","Twitter","Read the entire #AiringofGrievances Wasterbook here: https://t.co/EASIHlsH9C It's a #Festivus collection of gov. waste worth shouting about!","2015-12-23 16:33:28Z","http://twitter.com/RandPaul/status/679701366504337408","[waste;collection;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",419,355,746419,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39701","66969261","Twitter","I have lots more to air later on. Until then I want to hear YOUR #Festivus grievances against Washington. Air them here! #AiringofGrievances","2015-12-23 16:35:38Z","http://twitter.com/RandPaul/status/679701911344394240","[air;grievances;#Festivus;#AiringOfGrievances]","[]","[]","[Washington]","[]",354,147,746432,NA,23,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39705","66969639","Twitter","RT @gov: Presidential candidate @RandPaul joins the #Festivus tradition and shares his grievances https://t.co/2suue7j2zK","2015-12-23 16:46:08Z","http://twitter.com/RandPaul/status/679704553864990720","[tradition;presidential candidate;grievances;#Festivus]","[]","[]","[]","[]",0,32,746516,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39706","66969647","Twitter","RT @MylesMill: the shade, honey https://t.co/7yUPoDixjj","2015-12-23 16:46:17Z","http://twitter.com/RandPaul/status/679704590804234240","[honey;shade]","[]","[]","[]","[]",0,9,746517,NA,6,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39707","66969653","Twitter","RT @JoanSDeJesus: Festivus Shadeeeeeee https://t.co/dIPpj1rI4b","2015-12-23 16:46:20Z","http://twitter.com/RandPaul/status/679704602170757121","[]","[]","[]","[]","[]",0,13,746517,NA,5,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39708","66969659","Twitter","RT @EdgeofSports: #BurnRespect ""@RandPaul: to my absentee friend @marcorubio, didn't put your $170k salary in my waste report today. But ...","2015-12-23 16:46:37Z","http://twitter.com/RandPaul/status/679704677131358209","[salary;absentee;waste report;#Festivus]","[]","[]","[]","[Wages and Salaries]",0,20,746519,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39709","66969665","Twitter","RT @CP_Phaedra: So this is happening.  https://t.co/lA53H8hElL","2015-12-23 16:46:42Z","http://twitter.com/RandPaul/status/679704695267524608","[]","[]","[]","[]","[]",0,9,746520,NA,7,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39710","66969669","Twitter","RT @THETonyMorrison: .@RandPaul and his #Festivus tweets today are everything... https://t.co/ecbkLbWJtg","2015-12-23 16:46:45Z","http://twitter.com/RandPaul/status/679704708068540417","[tweets;tweets today;#Festivus;everything]","[]","[]","[]","[]",0,11,746520,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39711","66969671","Twitter","RT @JProskowGlobal: Republican presidential candidate Rand Paul is celebrating Festivus with the annual airing of grievances. ...","2015-12-23 16:46:48Z","http://twitter.com/RandPaul/status/679704722706685952","[grievances;airing;airing of grievances]","[]","[]","[]","[]",0,25,746521,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39713","66969687","Twitter","RT @MadeleineinDC: Happy #Festivus! @RandPaul’s doing his #AiringofGrievances — catch up here: https://t.co/3YIlSVbo2z","2015-12-23 16:47:09Z","http://twitter.com/RandPaul/status/679704809117728770","[#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",0,13,746525,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39714","66969697","Twitter","RT @PaulNBlake: If you haven't taken a second to read through @RandPaul's airing of grievances, you should do so now.","2015-12-23 16:47:14Z","http://twitter.com/RandPaul/status/679704830395478022","[grievances;airing;airing of grievances]","[]","[]","[]","[]",0,40,746527,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39715","66969755","Twitter","RT @donie: Tweeting a picture of pictures of Rand Paul tweets that he posted on Facebook #meta #Festivus @RandPaul https://t.co/irWBzGyfgm","2015-12-23 16:49:19Z","http://twitter.com/RandPaul/status/679705354616344576","[pictures;picture;#meta;#Festivus]","[]","[]","[]","[]",0,5,746535,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39716","66969779","Twitter","RT @MSNBC: It's #Festivus for the rest of us and especially for @RandPaul: https://t.co/vlpYoyg9We https://t.co/Eisx7exyMF","2015-12-23 16:50:10Z","http://twitter.com/RandPaul/status/679705567896666112","[rest;#Festivus]","[]","[]","[]","[]",0,29,746542,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39717","66969789","Twitter","RT @CNNWire: It's a Festivus miracle. @RandPaul airs grievances against GOP rivals https://t.co/EWsG6q6TNd https://t.co/F3w8q0JPaR","2015-12-23 16:50:22Z","http://twitter.com/RandPaul/status/679705617657917440","[grievances;miracle]","[]","[]","[]","[]",0,58,746543,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39718","66969795","Twitter","RT @NoahGrayCNN: Rand Paul weighs in  https://t.co/PtVZwgpWUT","2015-12-23 16:50:29Z","http://twitter.com/RandPaul/status/679705648481873920","[]","[]","[]","[]","[]",0,13,746544,NA,7,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39719","66969803","Twitter","RT @CNNSitRoom: .@RandPaul airs grievances against GOP rivals for annual 'Festivus' celebration https://t.co/8aU2JDnYtQ ...","2015-12-23 16:50:34Z","http://twitter.com/RandPaul/status/679705668216074240","[rivals;grievances]","[]","[]","[]","[]",0,35,746543,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39720","66969813","Twitter","RT @Eugene_Scott: .@RandPaul airs grievances against GOP rivals for #Festivus https://t.co/N1HzZLuIpl @CNNPolitics  https://t.co/w9DsCLcElZ","2015-12-23 16:50:38Z","http://twitter.com/RandPaul/status/679705686540947456","[rivals;grievances;#Festivus]","[]","[]","[]","[]",0,23,746543,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39722","66970795","Twitter","Joining @FoxNews's Hannity to talk Syria border sec. & @PPact investigation. Don't miss it @ 10pm. Also, more #Festivus grievances to come!","2015-12-23 17:11:42Z","http://twitter.com/RandPaul/status/679710987516309504","[border;grievances;border sec;#Festivus]","[]","[]","[Syria]","[]",203,89,746692,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39723","66970863","Twitter","RT @NewDay: .@RandPaul airs his political grievances in a tribute to the ""Seinfeld"" ritual ""Festivus"" https://t.co/slT4iLvcHz ...","2015-12-23 17:13:27Z","http://twitter.com/RandPaul/status/679711428350230528","[grievances;ritual;political grievances]","[]","[]","[]","[]",0,10,746700,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39725","66971511","Twitter","RT @sfliberty:","2015-12-23 17:28:08Z","http://twitter.com/RandPaul/status/679715121632022533","[]","[]","[]","[]","[]",0,22,746812,NA,2,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39726","66971553","Twitter","RT @Newsweek: .@RandPaul spent his morning airing his annual #Festivus grievances on Twitter https://t.co/Qo6ZYbccL1 ...","2015-12-23 17:28:57Z","http://twitter.com/RandPaul/status/679715329010974720","[grievances;morning;#Festivus]","[]","[]","[]","[]",0,19,746820,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39727","66971651","Twitter","RT @mdrichard2: . @RandPaul when a 2,009 page spending bill is dropped into Congress less than 48 hours before vote... #Festivus ...","2015-12-23 17:30:58Z","http://twitter.com/RandPaul/status/679715834177155072","[vote;spending;spending bill;page spending;page spending bill;#Festivus]","[]","[]","[]","[]",0,29,746830,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39728","66971705","Twitter","RT @SarahSpain: Admittedly, very well played...  https://t.co/9kqlsnxuLQ","2015-12-23 17:31:55Z","http://twitter.com/RandPaul/status/679716077052493824","[]","[]","[]","[]","[]",0,14,746839,NA,7,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39729","66971741","Twitter","RT @JenaAMScott: This is probably my favorite @RandPaul #Festivus grievance so far. #teamrealbacon  https://t.co/ibjGxckPhN","2015-12-23 17:32:25Z","http://twitter.com/RandPaul/status/679716202869043200","[grievance;#Festivus]","[]","[]","[]","[]",0,30,746845,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39731","66971773","Twitter","RT @SportsLawDude: I always look forward to a great Twitter holiday tradition: @RandPaul's celebration of #Festivus and his ...","2015-12-23 17:33:00Z","http://twitter.com/RandPaul/status/679716346372993024","[tradition;celebration;holiday tradition;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",0,13,746849,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39733","66971791","Twitter","Thanks! #StandwithRand #AiringOfGreivances  https://t.co/hOnuTZ4LMJ","2015-12-23 17:33:51Z","http://twitter.com/RandPaul/status/679716559829479424","[tweets;#StandWithRand;#Festivus]","[]","[]","[]","[]",211,68,746848,NA,4,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39734","66971803","Twitter","RT @StephenH2OMan: .@RandPaul is airing his grievances today! (Both about his fellow candidates and government waste.) #HappyFestivus ...","2015-12-23 17:34:01Z","http://twitter.com/RandPaul/status/679716603156676608","[candidates;grievances;fellow candidates]","[]","[]","[]","[]",0,14,746848,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39735","66971827","Twitter","Appreciate it! #StandwithRand #AiringOfGreivances  https://t.co/0YqnGzYkSx","2015-12-23 17:34:47Z","http://twitter.com/RandPaul/status/679716798070190080","[rocks;#StandWithRand;#Festivus]","[]","[]","[]","[]",235,66,746852,NA,5,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39751","66974861","Twitter","RT @NolanDMcCaskill: .@RandPaul is dominating the #Festivus hashtag with his grievances https://t.co/WLEsCzS3SN","2015-12-23 18:50:59Z","http://twitter.com/RandPaul/status/679735974755196928","[grievances;#Festivus;hashtag]","[]","[]","[]","[]",0,20,747443,NA,12,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39752","66974871","Twitter","RT @CNNPolitics: .@RandPaul airs his political grievances in a tribute to the ""Seinfeld"" ritual ""Festivus"" https://t.co/svFhB05iga ...","2015-12-23 18:51:03Z","http://twitter.com/RandPaul/status/679735990072782848","[grievances;ritual;political grievances]","[]","[]","[]","[]",0,36,747443,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39753","66974985","Twitter","RT @Team_Rand: .@RandPaul Celebrates #Festivus 2015: Round 1 #AiringofGrievances"" https://t.co/tF3A7K9Dtv https://t.co/FvgZNFxseN","2015-12-23 18:54:11Z","http://twitter.com/RandPaul/status/679736780032196614","[#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",0,24,747474,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39754","66975359","Twitter","I AM BACK with more grievances. #Festivus #AiringofGrievances https://t.co/HJBAxSdnez","2015-12-23 19:02:00Z","http://twitter.com/RandPaul/status/679738746674262017","[grievances;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",1126,680,747557,NA,9,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39755","66975449","Twitter",".@GQMagazine today names @HillaryClinton the 5th worst person in the world. She should try harder next year. Aim for the top! #Festivus","2015-12-23 19:03:16Z","http://twitter.com/RandPaul/status/679739062324953089","[world;person;worst person;#Festivus]","[]","[]","[]","[]",1718,1532,747570,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39756","66975465","Twitter","I promise not use any Yiddish while airing grievances at @HillaryClinton #Festivus #AiringofGrievances","2015-12-23 19:04:03Z","http://twitter.com/RandPaul/status/679739262309384193","[grievances;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",476,215,747577,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39758","66975511","Twitter","I have to take a moment to apologize to parents and children for something.   #Festivus #AiringofGrievances","2015-12-23 19:05:01Z","http://twitter.com/RandPaul/status/679739503641260032","[parents;moment;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",274,118,747581,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39759","66975559","Twitter","Apparently when I fought to stop the NSA spying on every American, I accidentally banned Elf on the Shelf. Sorry about that kids. #Festivus","2015-12-23 19:05:41Z","http://twitter.com/RandPaul/status/679739673225355264","[kids;shelf;#Festivus]","[]","[]","[]","[]",1231,760,747585,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39760","66975605","Twitter","Speaking of the NSA, I have too many grievances to list here.  But that's ok, they've heard them all already anyway #SpyingOnUsAll #Festivus","2015-12-23 19:06:47Z","http://twitter.com/RandPaul/status/679739947490893824","[grievances;#Festivus;ok]","[]","[]","[]","[]",1754,1366,747587,NA,23,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39761","66975675","Twitter","My other favorite agency, the Federal Reserve: Stop trying to hide. Your audit is coming! #AudittheFed #Festivus #AiringofGrievances","2015-12-23 19:08:05Z","http://twitter.com/RandPaul/status/679740275162484736","[agency;audit;#AudittheFed;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",893,509,747591,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39762","66975713","Twitter","Speaking of which, the first ever vote on my #AuditTheFed Bill is January 12th!  We need everyone's help to pass this! #Festivus","2015-12-23 19:09:01Z","http://twitter.com/RandPaul/status/679740511532531713","[help;#AudittheFed;#Festivus]","[]","[]","[]","[]",697,347,747603,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39763","66975785","Twitter","Can't forget @barackobama today. He gets 2 play WAY more golf than me & he doesn't have 2 go through TSA lines #Festivus #AiringofGrievances","2015-12-23 19:10:49Z","http://twitter.com/RandPaul/status/679740964219535364","[golf;#Festivus;tsa;#AiringOfGrievances]","[]","[TSA]","[]","[]",993,576,747629,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39765","66975833","Twitter","& to my friends at the TSA https://t.co/IVWliCxHNX #TouchingSqueezingAmerica (that should be Keep Your Hands to Yourself song) #Festivus","2015-12-23 19:12:44Z","http://twitter.com/RandPaul/status/679741445360726017","[song;#Festivus;friends]","[]","[TSA]","[]","[]",405,222,747647,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39766","66975873","Twitter","I hope y'all had fun with my #Festivus #AiringofGrievances today. We should be able to laugh in this arena and deal with serious issues.","2015-12-23 19:14:22Z","http://twitter.com/RandPaul/status/679741858189324289","[arena;laugh;serious issues;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",712,270,747667,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39767","66975963","Twitter","If you didn't and you found my #Festivus tweets to be a microaggression, maybe twitter isn't your safe space #AiringofGrievances","2015-12-23 19:15:52Z","http://twitter.com/RandPaul/status/679742234888171520","[safe space;tweets;#Festivus;#AiringOfGrievances]","[]","[]","[]","[]",2099,1259,747676,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"39768","66976039","Twitter","Seriously, #MerryChristmas & #HappyHolidays. My family & I will be celebrating Christmas and we hope you & your family enjoy the season.","2015-12-23 19:18:09Z","http://twitter.com/RandPaul/status/679742808119492609","[season;family;#HappyHolidays;#MerryChristmas]","[]","[]","[]","[]",829,239,747693,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
